datahora,dia,mes,ano,date,time,bt,mt,at,mat,total
2023-09-11T11:00:00+00:00,11,09,2023,2023-09-11,12:00,754221.578998,619504.787,208030.7165,83295.6603,1665052.742798
2023-09-15T11:00:00+00:00,15,09,2023,2023-09-15,12:00,758766.275533,625923.2701,195756.2301,55154.7177,1635600.4934329998
2023-09-16T04:45:00+00:00,16,09,2023,2023-09-16,05:45,481434.804856,370685.0838,198517.809,75973.8072,1126611.504856
2023-09-17T04:45:00+00:00,17,09,2023,2023-09-17,05:45,468621.832803,285847.6916,184376.7106,69418.5073,1008264.7423030001
2023-09-18T19:00:00+00:00,18,09,2023,2023-09-18,20:00,885564.584518,545871.7405,211356.4438,64190.2373,1706983.0061179998
2023-09-20T17:15:00+00:00,20,09,2023,2023-09-20,18:15,699476.343085,578143.8639,211500.9063,61780.1389,1550901.2521849999
2023-09-20T18:45:00+00:00,20,09,2023,2023-09-20,19:45,880732.247278,562182.6825,212277.9304,43693.8931,1698886.7532779998
2023-09-23T22:00:00+00:00,23,09,2023,2023-09-23,23:00,673904.068193,327850.9656,176627.5269,63455.1957,1241837.756393
2023-09-24T16:15:00+00:00,24,09,2023,2023-09-24,17:15,580768.998027,323956.739,169455.2899,61891.7301,1136072.757027
2023-09-24T20:15:00+00:00,24,09,2023,2023-09-24,21:15,813445.082256,346154.9195,178296.8347,67913.1501,1405809.986556
2023-09-26T10:00:00+00:00,26,09,2023,2023-09-26,11:00,691590.208743,612934.2502,170954.3454,85227.1866,1560705.990943
2023-09-30T07:00:00+00:00,30,09,2023,2023-09-30,08:00,527785.650222,395036.3104,183969.3526,79678.9359,1186470.249122
2023-10-03T14:30:00+00:00,03,10,2023,2023-10-03,15:30,701773.505204,643754.5039,185473.527,69335.7131,1600337.249204
2023-10-07T03:15:00+00:00,07,10,2023,2023-10-07,04:15,482550.351525,329958.5428,183021.2193,53910.139,1049440.252625
2023-10-10T00:45:00+00:00,10,10,2023,2023-10-10,01:45,516631.236403,419119.3845,185402.3238,57163.3123,1178316.2570030002
2023-10-11T14:30:00+00:00,11,10,2023,2023-10-11,15:30,711788.894326,654977.4178,205849.5549,87355.8906,1659971.7576259999
2023-10-11T21:45:00+00:00,11,10,2023,2023-10-11,22:45,736313.618303,480709.4186,209447.5879,76656.6319,1503127.2567029998
2023-10-12T00:15:00+00:00,12,10,2023,2023-10-12,01:15,531358.855572,430343.4842,207994.9492,78824.9615,1248522.2504719999
2023-10-13T11:30:00+00:00,13,10,2023,2023-10-13,12:30,808740.099636,641085.5801,210279.8022,79716.5283,1739822.0102360002
2023-10-14T00:15:00+00:00,14,10,2023,2023-10-14,01:15,553783.610012,394022.8756,202139.2945,77751.2199,1227697.0000119999
2023-10-14T05:00:00+00:00,14,10,2023,2023-10-14,06:00,467584.697614,352912.4013,198301.8603,75314.7826,1094113.741814
2023-10-16T14:00:00+00:00,16,10,2023,2023-10-16,15:00,737400.061433,678902.8538,204997.818,60094.2594,1681394.9926330002
2023-10-18T06:30:00+00:00,18,10,2023,2023-10-18,07:30,617328.901466,513328.5766,200400.4087,76756.1141,1407814.000866
2023-10-19T05:30:00+00:00,19,10,2023,2023-10-19,06:30,517757.491038,449862.7078,208163.0282,92432.0272,1268215.254238
2023-10-20T14:30:00+00:00,20,10,2023,2023-10-20,15:30,693571.591506,584759.322,208678.4564,57640.6213,1544649.991206
2023-10-20T19:15:00+00:00,20,10,2023,2023-10-20,20:15,964551.404396,504229.0902,215932.6055,55764.8904,1740477.9904959998
2023-10-20T21:30:00+00:00,20,10,2023,2023-10-20,22:30,773893.523898,434162.087,206196.0576,71564.8204,1485816.488898
2023-10-21T20:30:00+00:00,21,10,2023,2023-10-21,21:30,828520.905132,329253.6845,188914.335,45928.5689,1392617.4935319999
2023-10-22T00:15:00+00:00,22,10,2023,2023-10-22,01:15,549102.895381,277755.0602,180321.6796,52250.868,1059430.503181
2023-10-23T03:30:00+00:00,23,10,2023,2023-10-23,04:30,436349.737861,301089.2565,191634.3999,54486.8492,983560.243461
2023-10-25T02:00:00+00:00,25,10,2023,2023-10-25,03:00,495583.829502,391673.1276,205792.2984,58015.4969,1151064.752402
2023-10-31T03:30:00+00:00,31,10,2023,2023-10-31,03:30,488441.020083,380646.9814,204510.7516,36235.2442,1109833.997283
2023-10-31T12:30:00+00:00,31,10,2023,2023-10-31,12:30,828265.989421,566044.1502,205706.0274,82365.0804,1682381.2474210002
2023-11-03T11:15:00+00:00,03,11,2023,2023-11-03,11:15,815397.008142,595188.6642,198724.4486,53365.7329,1662675.853842
2023-11-03T17:30:00+00:00,03,11,2023,2023-11-03,17:30,874319.057249,589750.3193,210860.7602,72888.7172,1747818.853949
2023-11-04T00:45:00+00:00,04,11,2023,2023-11-04,00:45,673058.684275,367868.4011,188192.0048,70058.3521,1299177.442275
2023-11-04T03:00:00+00:00,04,11,2023,2023-11-04,03:00,566292.992046,343849.9204,188244.9622,65863.7728,1164251.6474459998
2023-11-04T11:00:00+00:00,04,11,2023,2023-11-04,11:00,865645.8904,389336.6728,175909.857,57907.1725,1488799.5927000002
2023-11-04T16:30:00+00:00,04,11,2023,2023-11-04,16:30,822723.50604,352537.7974,170280.8488,78274.6564,1423816.80864
2023-11-04T17:30:00+00:00,04,11,2023,2023-11-04,17:30,869932.60325,361499.6579,173205.2251,64716.766,1469354.2522500001
2023-11-04T20:00:00+00:00,04,11,2023,2023-11-04,20:00,1060113.225743,347103.5245,171577.7613,65817.6426,1644612.154143
2023-11-05T00:30:00+00:00,05,11,2023,2023-11-05,00:30,673029.573766,276770.0035,164250.1462,63231.1187,1177280.842166
2023-11-05T03:45:00+00:00,05,11,2023,2023-11-05,03:45,530085.942566,260661.9899,166424.6085,71459.6624,1028632.2033660001
2023-11-07T12:00:00+00:00,07,11,2023,2023-11-07,12:00,827693.961757,600735.596,197036.8187,38741.9319,1664208.308357
2023-11-07T14:15:00+00:00,07,11,2023,2023-11-07,14:15,807887.228195,620849.5407,204364.5539,56094.7256,1689196.048395
2023-11-08T16:00:00+00:00,08,11,2023,2023-11-08,16:00,902929.80299,688270.788,199328.1831,61299.1823,1851827.95639
2023-11-09T07:15:00+00:00,09,11,2023,2023-11-09,07:15,647844.61522,489984.2288,204408.3844,74846.9696,1417084.19802
2023-11-10T03:15:00+00:00,10,11,2023,2023-11-10,03:15,536316.376086,389420.3282,191273.5373,59152.2009,1176162.442486
2023-11-10T10:15:00+00:00,10,11,2023,2023-11-10,10:15,833973.660501,634171.6031,197689.9377,56716.0924,1722551.293701
2023-11-11T04:15:00+00:00,11,11,2023,2023-11-11,04:15,531733.723531,347801.0241,189746.8072,60068.3018,1129349.8566309998
2023-11-12T14:15:00+00:00,12,11,2023,2023-11-12,14:15,799202.443477,310681.517,174203.4282,85737.1108,1369824.499477
2023-11-12T16:15:00+00:00,12,11,2023,2023-11-12,16:15,763918.273238,327654.5401,177087.3633,75694.2289,1344354.405538
2023-11-16T09:30:00+00:00,16,11,2023,2023-11-16,09:30,764983.484723,658695.7392,198021.2368,83448.4985,1705148.959223
2023-11-16T14:30:00+00:00,16,11,2023,2023-11-16,14:30,779881.783523,661249.0141,199847.5754,67035.2222,1708013.595223
2023-11-18T12:15:00+00:00,18,11,2023,2023-11-18,12:15,855774.396789,364709.6304,175811.0767,70622.3987,1466917.5025890002
2023-11-18T15:30:00+00:00,18,11,2023,2023-11-18,15:30,759770.577709,351497.9212,184601.7487,88343.9002,1384214.1478089998
2023-11-20T01:15:00+00:00,20,11,2023,2023-11-20,01:15,565660.846168,303103.1451,189721.441,89270.1161,1147755.5483680002
2023-11-20T01:45:00+00:00,20,11,2023,2023-11-20,01:45,538441.661934,301470.4653,189179.7554,80355.2211,1109447.1037340001
2023-11-20T02:45:00+00:00,20,11,2023,2023-11-20,02:45,503640.188323,300864.3832,190536.2282,92662.9505,1087703.750223
2023-11-20T07:15:00+00:00,20,11,2023,2023-11-20,07:15,615744.916391,438219.0975,205777.9235,88116.8148,1347858.7521910002
2023-11-21T15:00:00+00:00,21,11,2023,2023-11-21,15:00,735032.306516,617182.2316,201011.5784,94323.4326,1647549.549116
2023-11-22T06:00:00+00:00,22,11,2023,2023-11-22,06:00,540956.60086,410955.7596,201513.6184,80890.916,1234316.89486
2023-11-22T13:00:00+00:00,22,11,2023,2023-11-22,13:00,786134.555318,519207.1963,189656.6703,66866.3811,1561864.803018
2023-11-24T03:15:00+00:00,24,11,2023,2023-11-24,03:15,550260.173338,390417.5789,207219.3138,80413.4899,1228310.5559379999
2023-11-24T15:00:00+00:00,24,11,2023,2023-11-24,15:00,791968.041128,606896.1104,202379.6261,66994.7202,1668238.497828
2023-11-26T19:15:00+00:00,26,11,2023,2023-11-26,19:15,1154597.897929,337548.0124,181974.054,71130.8268,1745250.791129
2023-11-28T00:30:00+00:00,28,11,2023,2023-11-28,00:30,704894.937373,413444.7627,200682.7643,57637.8269,1376660.291273
2023-11-28T16:00:00+00:00,28,11,2023,2023-11-28,16:00,886377.836914,694019.4141,212252.8542,56383.2997,1849033.404914
2023-11-30T12:00:00+00:00,30,11,2023,2023-11-30,12:00,990513.118972,684825.9926,196122.0964,82780.4348,1954241.6427719998
2023-11-30T20:30:00+00:00,30,11,2023,2023-11-30,20:30,1152680.567812,502616.1713,205795.1038,63869.2474,1924961.090312
2023-12-01T10:00:00+00:00,01,12,2023,2023-12-01,10:00,814272.346579,360706.8552,186069.4237,70872.0235,1431920.6489789998
2023-12-03T21:15:00+00:00,03,12,2023,2023-12-03,21:15,1232192.410564,317396.911,184864.67,58986.5948,1793440.586364
2023-12-04T11:30:00+00:00,04,12,2023,2023-12-04,11:30,942110.693674,623576.8562,182010.6955,82400.1552,1830098.4005739999
2023-12-05T01:45:00+00:00,05,12,2023,2023-12-05,01:45,656534.543505,399290.6292,180842.3208,80675.1128,1317342.6063050001
2023-12-06T20:15:00+00:00,06,12,2023,2023-12-06,20:15,1451016.435778,532772.9301,198007.0049,35736.9133,2217533.284078
2023-12-06T23:15:00+00:00,06,12,2023,2023-12-06,23:15,1056393.131699,446687.7346,182616.5146,60272.9726,1745970.353499
2023-12-07T06:15:00+00:00,07,12,2023,2023-12-07,06:15,676852.782601,437914.7606,191317.3585,72756.6482,1378841.549901
2023-12-07T13:30:00+00:00,07,12,2023,2023-12-07,13:30,1121616.860021,650954.514,197408.0982,46151.5808,2016131.0530210002
2023-12-08T11:30:00+00:00,08,12,2023,2023-12-08,11:30,911017.605296,342561.3397,179352.7135,65720.0402,1498651.698696
2023-12-09T17:30:00+00:00,09,12,2023,2023-12-09,17:30,1051030.504831,371146.433,183258.5938,79743.0666,1685178.598231
2023-12-10T04:30:00+00:00,10,12,2023,2023-12-10,04:30,569415.283309,264119.1569,167959.5252,80448.189,1081942.154409
2023-12-10T20:15:00+00:00,10,12,2023,2023-12-10,20:15,1177361.032453,328035.3703,176837.3735,63359.3802,1745593.1564530001
2023-12-12T16:45:00+00:00,12,12,2023,2023-12-12,16:45,941615.3624,688805.2874,205542.246,73900.2444,1909863.1402
2023-12-15T09:15:00+00:00,15,12,2023,2023-12-15,09:15,923077.591409,657633.5745,210182.3053,61061.2352,1851954.7064089999
2023-12-15T16:15:00+00:00,15,12,2023,2023-12-15,16:15,888549.069625,628374.9439,204568.3553,68756.5405,1790248.909325
2023-12-16T10:30:00+00:00,16,12,2023,2023-12-16,10:30,880202.33533,345919.7935,175323.8798,93275.2007,1494721.20933
2023-12-16T23:30:00+00:00,16,12,2023,2023-12-16,23:30,952249.255723,299354.4317,181001.0758,60052.4786,1492657.2418230001
2023-12-17T22:30:00+00:00,17,12,2023,2023-12-17,22:30,1128713.695751,309269.2519,190213.4126,73099.3531,1701295.7133509999
2023-12-18T04:00:00+00:00,18,12,2023,2023-12-18,04:00,612499.343577,298840.7348,192705.3479,57622.9182,1161668.344477
2023-12-18T05:45:00+00:00,18,12,2023,2023-12-18,05:45,622850.877837,329255.8247,199035.5965,60713.9038,1211856.202837
2023-12-19T14:45:00+00:00,19,12,2023,2023-12-19,14:45,1022012.102679,621330.5022,194438.9808,60982.5102,1898764.095879
2023-12-20T15:15:00+00:00,20,12,2023,2023-12-20,15:15,984801.698493,616021.4834,189265.245,62448.4151,1852536.8419930001
2023-12-21T20:15:00+00:00,21,12,2023,2023-12-21,20:15,1430239.922179,484416.5711,193882.9812,36693.6886,2145233.163079
2023-12-22T00:30:00+00:00,22,12,2023,2023-12-22,00:30,896477.980639,378955.7639,178772.8516,71019.8023,1525226.3984390001
2023-12-23T22:00:00+00:00,23,12,2023,2023-12-23,22:00,1285239.473492,288269.9585,148156.6374,69276.4795,1790942.5488919998
2023-12-28T12:30:00+00:00,28,12,2023,2023-12-28,12:30,1193559.264246,458702.3709,157909.1986,52364.2744,1862535.108146
2024-01-03T11:45:00+00:00,03,01,2024,2024-01-03,11:45,1078402.849661,662381.8784,189338.0,83361.5297,2013484.2577610002
2024-01-03T13:15:00+00:00,03,01,2024,2024-01-03,13:15,1088614.7784,596746.6171,190262.8089,85264.0144,1960888.2188000001
2024-01-03T15:45:00+00:00,03,01,2024,2024-01-03,15:45,1033191.466422,648649.2894,192754.6058,64741.9005,1939337.262122
2024-01-04T07:45:00+00:00,04,01,2024,2024-01-04,07:45,830018.601029,506275.9313,196840.528,85726.9269,1618861.987229
2024-01-06T23:30:00+00:00,06,01,2024,2024-01-06,23:30,1058845.760616,297688.0535,179438.2129,55964.9716,1591936.998616
2024-01-09T12:00:00+00:00,09,01,2024,2024-01-09,12:00,1227217.17883,701336.8268,192616.0148,90144.2786,2211314.29903
2024-01-10T02:45:00+00:00,10,01,2024,2024-01-10,02:45,704329.787825,395828.7101,191936.8073,82431.1929,1374526.498125
2024-01-10T03:30:00+00:00,10,01,2024,2024-01-10,03:30,680376.437036,394206.4823,191585.9962,76481.3511,1342650.266636
2024-01-10T07:00:00+00:00,10,01,2024,2024-01-10,07:00,789165.933384,476653.8466,198944.6072,76545.0983,1541309.4854839998
2024-01-11T07:15:00+00:00,11,01,2024,2024-01-11,07:15,849670.255678,500513.7952,211772.5174,59772.4292,1621728.997478
2024-01-11T15:30:00+00:00,11,01,2024,2024-01-11,15:30,985466.155428,643586.8129,211693.7435,45784.7754,1886531.487228
2024-01-14T17:45:00+00:00,14,01,2024,2024-01-14,17:45,1136134.827847,342894.6301,193062.7502,55599.7925,1727692.000647
2024-01-15T09:15:00+00:00,15,01,2024,2024-01-15,09:15,969724.952941,665087.3314,202087.8669,70181.6283,1907081.779541
2024-01-16T16:45:00+00:00,16,01,2024,2024-01-16,16:45,993954.072489,681039.862,219377.9616,53559.0705,1947930.966589
2024-01-18T20:15:00+00:00,18,01,2024,2024-01-18,20:15,1297565.237865,522713.7923,224130.2736,57088.6663,2101497.970065
2024-01-19T06:00:00+00:00,19,01,2024,2024-01-19,06:00,609638.998434,409335.5912,208510.4835,60302.1699,1287787.243034
2024-01-20T18:15:00+00:00,20,01,2024,2024-01-20,18:15,1147210.75753,379481.0034,195019.1676,63922.0729,1785633.0014300002
2024-01-20T19:30:00+00:00,20,01,2024,2024-01-20,19:30,1293521.250977,370520.8157,195688.0311,58810.392,1918540.489777
2024-01-21T07:45:00+00:00,21,01,2024,2024-01-21,07:45,650060.345479,306275.8486,193791.2497,75820.3197,1225947.763479
2024-01-21T20:15:00+00:00,21,01,2024,2024-01-21,20:15,1325345.335804,335306.3936,194250.1688,64843.8964,1919745.7946040002
2024-01-23T00:30:00+00:00,23,01,2024,2024-01-23,00:30,804245.924544,415751.9871,206918.5904,72291.5224,1499208.024444
2024-01-23T00:45:00+00:00,23,01,2024,2024-01-23,00:45,774395.099414,413648.0976,208561.0958,75705.6937,1472309.986514
2024-01-25T06:00:00+00:00,25,01,2024,2024-01-25,06:00,579757.384449,417032.4223,202625.9298,81763.2578,1281178.994349
2024-01-31T11:15:00+00:00,31,01,2024,2024-01-31,11:15,837468.142723,601921.8246,186728.9681,65672.0266,1691790.962023
2024-02-04T00:30:00+00:00,04,02,2024,2024-02-04,00:30,716755.334609,284992.7382,178277.9704,68551.6768,1248577.720009
2024-02-04T03:45:00+00:00,04,02,2024,2024-02-04,03:45,545295.662758,267291.2939,180182.6334,64442.1835,1057211.7735579999
2024-02-05T05:00:00+00:00,05,02,2024,2024-02-05,05:00,527673.773225,307406.0145,202372.1856,72725.1188,1110177.092125
2024-02-05T11:00:00+00:00,05,02,2024,2024-02-05,11:00,852126.494678,606691.8341,203728.8513,75720.1392,1738267.3192780002
2024-02-05T20:45:00+00:00,05,02,2024,2024-02-05,20:45,1189203.701799,503621.5175,208877.828,66137.2689,1967840.316199
2024-02-07T02:30:00+00:00,07,02,2024,2024-02-07,02:30,573308.185221,393440.399,204609.6054,81243.8614,1252602.0510210001
2024-02-07T12:15:00+00:00,07,02,2024,2024-02-07,12:15,935781.656644,631392.377,208725.365,93542.8373,1869442.235944
2024-02-13T15:30:00+00:00,13,02,2024,2024-02-13,15:30,795724.979487,352349.6321,190467.2253,63378.8454,1401920.6822870001
2024-02-13T21:45:00+00:00,13,02,2024,2024-02-13,21:45,1002541.744515,347097.5854,185108.366,50900.7237,1585648.419615
2024-02-14T06:30:00+00:00,14,02,2024,2024-02-14,06:30,573417.266138,405700.053,204821.761,84119.6873,1268058.767438
2024-02-14T21:45:00+00:00,14,02,2024,2024-02-14,21:45,989451.435916,482293.3555,209200.5771,68519.1908,1749464.559316
2024-02-14T23:45:00+00:00,14,02,2024,2024-02-14,23:45,753619.77463,425291.3589,209508.7182,75780.9492,1464200.80093
2024-02-15T06:15:00+00:00,15,02,2024,2024-02-15,06:15,555321.704783,426841.5063,208609.3726,77396.7105,1268169.294183
2024-02-17T00:00:00+00:00,17,02,2024,2024-02-17,00:00,752186.354158,392191.2701,212957.0129,87459.6139,1444794.251058
2024-02-18T07:15:00+00:00,18,02,2024,2024-02-18,07:15,526054.87041,293085.1828,197320.9384,73815.2001,1090276.19171
2024-02-18T20:00:00+00:00,18,02,2024,2024-02-18,20:00,1043763.804499,326837.6418,198708.1372,68468.1848,1637777.7682989999
2024-02-19T22:15:00+00:00,19,02,2024,2024-02-19,22:15,918020.296212,462321.7324,209245.2517,83419.5037,1673006.7840119998
2024-02-23T11:45:00+00:00,23,02,2024,2024-02-23,11:45,898435.190568,592090.6764,205954.3167,100834.0525,1797314.236168
2024-02-24T18:00:00+00:00,24,02,2024,2024-02-24,18:00,972174.336565,358138.7188,199847.9196,66757.7493,1596918.7242649999
2024-02-25T09:30:00+00:00,25,02,2024,2024-02-25,09:30,767235.645027,288612.3326,191437.133,70577.2996,1317862.410227
2024-02-27T02:45:00+00:00,27,02,2024,2024-02-27,02:45,607601.409174,394441.3374,213134.9935,86122.2915,1301300.0315740001
2024-02-28T16:45:00+00:00,28,02,2024,2024-02-28,16:45,787333.326558,604938.5784,219254.209,66931.6792,1678457.7931579999
2024-03-03T22:30:00+00:00,03,03,2024,2024-03-03,22:30,1054817.191142,310291.3138,190134.5703,85708.2101,1640951.285342
2024-03-04T00:15:00+00:00,04,03,2024,2024-03-04,00:15,797634.638318,302126.5023,193296.2018,88708.183,1381765.5254179998
2024-03-06T02:30:00+00:00,06,03,2024,2024-03-06,02:30,617844.526962,399092.9772,196793.5376,82118.9642,1295850.005962
2024-03-06T22:45:00+00:00,06,03,2024,2024-03-06,22:45,1044523.050969,461102.0594,199291.8815,91675.1034,1796592.095269
2024-03-08T04:00:00+00:00,08,03,2024,2024-03-08,04:00,624853.88652,389707.2366,204936.0458,91946.3163,1311443.48522
2024-03-08T14:00:00+00:00,08,03,2024,2024-03-08,14:00,1010687.487599,619463.2543,215731.5471,88072.3357,1933954.624699
2024-03-09T22:30:00+00:00,09,03,2024,2024-03-09,22:30,1123865.029643,321368.2446,198709.1138,66813.2574,1710755.645443
2024-03-11T14:30:00+00:00,11,03,2024,2024-03-11,14:30,888568.378775,591440.4565,205536.6406,67248.7936,1752794.269475
2024-03-12T07:00:00+00:00,12,03,2024,2024-03-12,07:00,664318.037149,470617.0468,218265.4413,85891.2965,1439091.821749
2024-03-12T13:15:00+00:00,12,03,2024,2024-03-12,13:15,826778.372893,501559.5349,192413.7734,80310.0314,1601061.7125930001
2024-03-12T16:15:00+00:00,12,03,2024,2024-03-12,16:15,758988.382049,585912.0921,207288.026,70225.8309,1622414.331049
2024-03-17T12:00:00+00:00,17,03,2024,2024-03-17,12:00,784577.969153,266890.1629,177050.7089,89177.1983,1317696.039253
2024-03-17T18:15:00+00:00,17,03,2024,2024-03-17,18:15,720030.037551,348840.069,203088.2388,61269.1231,1333227.4684509998
2024-03-21T20:45:00+00:00,21,03,2024,2024-03-21,20:45,1044494.763651,516569.8314,218976.8116,75468.8432,1855510.2498509998
2024-03-25T10:15:00+00:00,25,03,2024,2024-03-25,10:15,767808.051093,585915.8954,205895.3984,64587.6278,1624206.972693
2024-03-26T09:15:00+00:00,26,03,2024,2024-03-26,09:15,792913.33289,622628.5197,217418.9978,90547.6222,1723508.47259
2024-03-27T18:45:00+00:00,27,03,2024,2024-03-27,18:45,1054482.385795,560866.519,215923.0843,77671.3082,1908943.297295
2024-03-28T03:15:00+00:00,28,03,2024,2024-03-28,03:15,564516.881151,387339.7374,217355.1952,82459.6932,1251671.506951
2024-03-28T04:45:00+00:00,28,03,2024,2024-03-28,04:45,552073.545051,385045.2392,219624.3317,85947.154,1242690.269951
2024-03-28T21:00:00+00:00,28,03,2024,2024-03-28,21:00,1178000.665117,479420.1292,215774.834,64572.1584,1937767.7867170002
2024-03-29T18:15:00+00:00,29,03,2024,2024-03-29,18:15,984323.862597,368971.9502,198942.0658,81329.8852,1633567.7637969998
2024-03-30T06:15:00+00:00,30,03,2024,2024-03-30,06:15,564101.491718,289750.7712,182020.3366,76650.395,1112522.9945180002
2024-04-01T05:00:00+00:00,01,04,2024,2024-04-01,06:00,580145.167324,280137.625,163619.5194,77807.6631,1101709.9748240001
2024-04-02T01:00:00+00:00,02,04,2024,2024-04-02,02:00,631502.421461,339239.8632,188029.7662,85336.7035,1244108.7543610001
2024-04-03T09:30:00+00:00,03,04,2024,2024-04-03,10:30,854166.071029,598123.4564,194920.8506,61479.8769,1708690.254929
2024-04-03T20:45:00+00:00,03,04,2024,2024-04-03,21:45,1049643.221795,488056.0437,211305.1818,73894.5087,1822898.955995
2024-04-05T17:45:00+00:00,05,04,2024,2024-04-05,18:45,777520.24566,515691.2928,215638.5425,83110.6581,1591960.73906
2024-04-10T18:00:00+00:00,10,04,2024,2024-04-10,19:00,776352.702655,527818.3228,211257.0932,77598.1594,1593026.278055
2024-04-11T06:30:00+00:00,11,04,2024,2024-04-11,07:30,623706.14717,500820.532,214376.5898,87861.229,1426764.49797
2024-04-11T15:00:00+00:00,11,04,2024,2024-04-11,16:00,626534.871669,551724.8018,194732.2798,73182.0248,1446173.978069
